title,price,location,product_url,main_image,brand,description,seller_name
iphone 12,20000.0,"Mokattam, Cairo",https://www.dubizzle.com.eg/en/ad/iphone-12-ID200291960.html,https://images.dubizzle.com.eg/thumbnails/85961175-240x180.jpeg,Apple - iPhone,١٢٨ جيجا معاه علبته. متفتحش وفيه خرابيش خلفيه موضحه بالصوره وبطاريه ٧٨,moumen
شاومي ريدمي نوت 10برو,7300.0,"Seyouf, Alexandria",https://www.dubizzle.com.eg/en/ad/%D8%B4%D8%A7%D9%88%D9%85%D9%8A-%D8%B1%D9%8A%D8%AF%D9%85%D9%8A-%D9%86%D9%88%D8%AA-10%D8%A8%D8%B1%D9%88-ID200244904.html,https://images.dubizzle.com.eg/thumbnails/85376381-240x180.jpeg,Xiaomi,حاله جيده لأكن الظهر مكسور,david
شاومي,6000.0,"Mit Ghamr, Dakahlia",https://www.dubizzle.com.eg/en/ad/%D8%B4%D8%A7%D9%88%D9%85%D9%8A-ID200256652.html,https://images.dubizzle.com.eg/thumbnails/85527561-240x180.jpeg,Xiaomi,الجهاز كسر زيرو معاه كل حاجه والمعاينة خير دليل متاح البدل,الحمدلله
ايفون 6s plus 64 90%,4000.0,"Downtown Cairo, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%86-6s-plus-64-90-ID200296063.html,https://images.dubizzle.com.eg/thumbnails/86001140-240x180.jpeg,Apple - iPhone,ايفون 6s plus 64 90%,Ayuob Bashir
شاومي ردمي ١٠ ٢٠٢٢ ridmi 10 2022 4,5000.0,"Abasiya, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%B4%D8%A7%D9%88%D9%85%D9%8A-%D8%B1%D8%AF%D9%85%D9%8A-%D9%A1%D9%A0-%D9%A2%D9%A0%D9%A2%D9%A2-ridmi-10-2022-4-ID200296041.html,https://images.dubizzle.com.eg/thumbnails/86000786-240x180.jpeg,Xiaomi,موبايل شاومي ريدمي ١٠ ٢٠٢٢ ٤ رام ٦٤ معاه علبته,bassem
. sony,4600.0,"Tersa, Giza",https://www.dubizzle.com.eg/en/ad/sony-ID200296025.html,https://images.dubizzle.com.eg/thumbnails/86000778-240x180.jpeg,Sony,sony xz4  4 رام  64 جيجا معالج 845 يوجد شحن,User 1JV1Bg
iPhone 11 pro,19500.0,"Haram, Giza",https://www.dubizzle.com.eg/en/ad/iphone-11-pro-ID200296013.html,https://images.dubizzle.com.eg/thumbnails/86000829-240x180.jpeg,Apple - iPhone,iPhone 11pro 256G B 81% الجهاز فاضي  مفيهوش غير خربوش بس ف الباغه لكن الجهاز ب حالته السعر: 19500 01117282825,Mohamed
Galaxy s23 ultra cream,60000.0,"Faisal, Giza",https://www.dubizzle.com.eg/en/ad/galaxy-s23-ultra-cream-ID200199777.html,https://images.dubizzle.com.eg/thumbnails/84721989-240x180.jpeg,Samsung,الجهاز  متبرشم  256  12 رام لون كريمي نسخة الشرق الاوسط ضمان دولي + شاحن سامسونج اورچينال 45 وات متبرشم,mostafa
iphone 11,20000.0,"Asyut City, Asyut",https://www.dubizzle.com.eg/en/ad/iphone-11-ID200295991.html,https://images.dubizzle.com.eg/thumbnails/86000491-240x180.jpeg,Apple - iPhone,iphone11 الجهاز حلتو زيرو مفهوش خدش واحد حالتو زي الفل معاه العلبه و الكبل الاصلي الجهاز معيا من الزيرو الجهاز متفتحش لسه واتر بروف ديما علي سكرينه وش و ضهر و جوا جراب مساحه 128,ziad
اقرا الإعلان كويس شومي نوت 11,3000.0,"Gesr Al Suez, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%82%D8%B1%D8%A7-%D8%A7%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D9%83%D9%88%D9%8A%D8%B3-%D8%B4%D9%88%D9%85%D9%8A-%D9%86%D9%88%D8%AA-11-ID200295989.html,https://images.dubizzle.com.eg/thumbnails/86000190-240x180.jpeg,Xiaomi,شومي نوت١١ للبيع  محتاج شاشه  وي ضهر في خبطه بص تغيرو بي ٧٠ جنيه  جهز كل حاجه في سليمه وي كان شغل كويس بس وقع شاشه اتحرقت  رام ٦ مساحه ١٢٨ معاه كل حاجتو وي انا مراعي سعر الشاشه جهز جديد نهرده بي ١٠ تلاف  رقم توصل 01116589546 note 11,Ana
Iphone 15 pro max 256 Natural Titanium,80000.0,"Nasr City, Cairo",https://www.dubizzle.com.eg/en/ad/iphone-15-pro-max-256-natural-titanium-ID200295974.html,https://images.dubizzle.com.eg/thumbnails/86000030-240x180.jpeg,Apple - iPhone,متبرشم جديد وارد من الإمارات,عبدالرحمن أيمن
ربنا يبارك لصاحب النصيب,6000.0,"Marg, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%B1%D8%A8%D9%86%D8%A7-%D9%8A%D8%A8%D8%A7%D8%B1%D9%83-%D9%84%D8%B5%D8%A7%D8%AD%D8%A8-%D8%A7%D9%84%D9%86%D8%B5%D9%8A%D8%A8-ID200295960.html,https://images.dubizzle.com.eg/thumbnails/85999797-240x180.jpeg,Samsung,موبيل سمسونجA23 مساحه 128 رمات 4 زيروه استعمال حريمي  وارد الخارج بدون مشتملات بس بجد  الله يبارك لصاحب النصيب  كل حاجه فل الجهاز الله واكبر هوا بيكلم عن نفسه  رقم الموبيل للاستفسار 01129204587,Toxic Dark
iPhone 11pro max to sell,21500.0,"Tanta, Gharbia",https://www.dubizzle.com.eg/en/ad/iphone-11pro-max-to-sell-ID200295911.html,https://images.dubizzle.com.eg/thumbnails/85999255-240x180.jpeg,Apple - iPhone,iPhone 11pro max مساحه256  بطاريه82 معاه شاحن و١٢ جراب لونو رمادي مش معاه علبه في كسر بسيط جدا ف الباغه كما موضح بالصوره  ممكن البدل بأيفون,User 5RW3b8
ايفون 7 بلس,4200.0,"Helwan, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%86-7-%D8%A8%D9%84%D8%B3-ID200295886.html,https://images.dubizzle.com.eg/thumbnails/85998848-240x180.jpeg,Apple - iPhone,ايفون 7 بلس مساحه 128 عايز اي سي صوت  مغير بطاريه 100٪ النسبه في كسر في الباغه  الكسر ال واضح ده اسكرينه,Zied
موبيل,700.0,"Mahalla al-Kobra, Gharbia",https://www.dubizzle.com.eg/en/ad/%D9%85%D9%88%D8%A8%D9%8A%D9%84-ID200295856.html,https://images.dubizzle.com.eg/thumbnails/85999013-240x180.jpeg,Samsung,موبيل سامسونج استعمال بحالة جيدة جدا,أولى
12 pro max,30000.0,"Zagazig, Sharqia",https://www.dubizzle.com.eg/en/ad/12-pro-max-ID200295853.html,https://images.dubizzle.com.eg/thumbnails/85998485-240x180.jpeg,Apple - iPhone,ايفون 12pro max  بطارية 83% متفتحش خالص  بالبوكس بتاعه كله كامل  الجهاز حاله نضيفه جدا,User 8Jd0EV
مطلوب ايفون اكس,5000.0,"Mokattam, Cairo",https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B7%D9%84%D9%88%D8%A8-%D8%A7%D9%8A%D9%81%D9%88%D9%86-%D8%A7%D9%83%D8%B3-ID200295851.html,https://images.dubizzle.com.eg/thumbnails/85998442-240x180.jpeg,Apple - iPhone,مطلوب ايفون x.      . . . . . . . . . . . . . . . . . . . .,User 48Y4te
موبايل بوكو C40,4000.0,"Badr City, Cairo",https://www.dubizzle.com.eg/en/ad/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%A8%D9%88%D9%83%D9%88-c40-ID200271074.html,https://images.dubizzle.com.eg/thumbnails/85690271-240x180.jpeg,Xiaomi,الموبايل لسه في الضمان هيخلص شهر 6 القادم ولا يوجد به اي عيوب,User 8VV8I0
هاتف شاومي ١١ لايت,8000.0,"Markaz Sohag, Sohag",https://www.dubizzle.com.eg/en/ad/%D9%87%D8%A7%D8%AA%D9%81-%D8%B4%D8%A7%D9%88%D9%85%D9%8A-%D9%A1%D9%A1-%D9%84%D8%A7%D9%8A%D8%AA-ID200295834.html,https://images.dubizzle.com.eg/thumbnails/86008114-240x180.jpeg,Xiaomi,١٢٨زاكرة ٨رام الجيل الخامس الجهاز كسر زيرو حرفياً معاه كل حاجته الاصليه ربنا يبارك لصاحب النصيب,mahmoud
iphone 14 pro max 256g خطين,63000.0,"Manakh District, Port Said",https://www.dubizzle.com.eg/en/ad/iphone-14-pro-max-256g-%D8%AE%D8%B7%D9%8A%D9%86-ID198590913.html,https://images.dubizzle.com.eg/thumbnails/64743937-240x180.jpeg,Apple - iPhone,كسر زيرو نسخه هونج كونج dual sim علبه كامله بطاريه ٩٤ بعد التحديث ٢٥٦ جيجا بيربل,Mahmoud
Vivo v27e زي الجديد,8500.0,"Damanhour, Beheira",https://www.dubizzle.com.eg/en/ad/vivo-v27e-%D8%B2%D9%8A-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF-ID200295803.html,https://images.dubizzle.com.eg/thumbnails/85997854-240x180.jpeg,Vivo,Vivo v27e 256 8+8 كسر زيرو  ضمان ساري  مفهوش خربوش حرفيا  بكل مشتملاتو للبيع فقط,Snow man
IPHONE 14 PRO MAX,65000.0,"Suez District, Suez",https://www.dubizzle.com.eg/en/ad/iphone-14-pro-max-ID200142949.html,https://images.dubizzle.com.eg/thumbnails/84030584-240x180.jpeg,Apple - iPhone,iphone 14 pro max 256 deep purple 1 sim with box and cable  battery 100% without any scratches  activation 20-11 warranty till 11/24,User 2eW4bN
هونور 7c للبيع,2000.0,"Tanta, Gharbia",https://www.dubizzle.com.eg/en/ad/%D9%87%D9%88%D9%86%D9%88%D8%B1-7c-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID195714066.html,https://images.dubizzle.com.eg/thumbnails/49736017-240x180.jpeg,Honor,honor 7c  رام ٣ ذاكره ٣٢ معاه الكرتونة وفاتورة الشراء فقط من غير الشاحن التليفون كان وقع مني على سيفه الشاشه اتكسرت والكاميرة الاماميه فيها شرخ  غيرتله شاشه اصليه ب ٧٠٠ ج وركبته اسكرينه وكوفر للظهر ب ١٠٠ ج السعر نهائي لعدم الاحراج والتليفون شغال ميه ميه وانا قولت كل اللي فيه بامانه,المعلن
تليفون a14سامسونج جديد,7200.0,"Asafra, Alexandria",https://www.dubizzle.com.eg/en/ad/%D8%AA%D9%84%D9%8A%D9%81%D9%88%D9%86-a14%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-%D8%AC%D8%AF%D9%8A%D8%AF-ID200295766.html,https://images.dubizzle.com.eg/thumbnails/85997424-240x180.jpeg,Samsung,معروض للبيع تليفون بمميزات جميلة طبعا سامسونج غني عن التعريف باكرتونة. جديد وارد السعودية,محمد بدر
iPhone X s max 256,15000.0,"Moharam Bik, Alexandria",https://www.dubizzle.com.eg/en/ad/iphone-x-s-max-256-ID200295734.html,https://images.dubizzle.com.eg/thumbnails/86083419-240x180.jpeg,Apple - iPhone,ايفون اكس اي ماكس ٢٥٦ بطاريه ٨٤ فيس اي دي طلقه ماشاء الله  حالته نضيفه جدا  نموذج m مغير باغه فقط  لبيع او للبدل ب اعلي المكان رشيد البحيره,User 5j97F3
Samsung s9+,4700.0,"Zagazig, Sharqia",https://www.dubizzle.com.eg/en/ad/samsung-s9-ID200295724.html,https://images.dubizzle.com.eg/thumbnails/85995686-240x180.jpeg,Samsung,لايوجد بة اي عيوب رمات 6مساحة 128 الظهر فية شروخ,User 0kG2GR
سامسونج A52,7000.0,"Maadi, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-a52-ID200295723.html,https://images.dubizzle.com.eg/thumbnails/85995546-240x180.jpeg,Samsung,موبايل حاله جيده جدا وزيرو من غير كرتونه ومن غير شاحن وما فيهوش ولا خدش,Mahmoud
Iphone 15 pro max 256g,80000.0,"6th of October, Giza",https://www.dubizzle.com.eg/en/ad/iphone-15-pro-max-256g-ID200295688.html,https://images.dubizzle.com.eg/thumbnails/85992432-240x180.jpeg,Apple - iPhone,Iphone 15 pro max 256g (NEW),Zeyad
Samsung 51,5500.0,"Helwan, Cairo",https://www.dubizzle.com.eg/en/ad/samsung-51-ID200295687.html,https://images.dubizzle.com.eg/thumbnails/85992448-240x180.jpeg,Samsung,samsung a51 تليفون بيقعد معايه اليوم وحسب استخدامك بالشاحن الاصل والعلبه الاصليه الباصمه شغاله مع وجرباتوا مساحه ١٢٨ي ورام ٨ يعني سريع وقوي مغير شاشه من التوكيل اصلية سبب البيع التبديل بإيفون وقابل للتفاوض الخفيف,User 9x94sm
samsung a52s,8000.0,"Sidi Beshr, Alexandria",https://www.dubizzle.com.eg/en/ad/samsung-a52s-ID200285104.html,https://images.dubizzle.com.eg/thumbnails/85863374-240x180.jpeg,Samsung,حالة نضيفة جدا مغير شاشة oulled بصمة علي الشاشة شغالة,احمد عبدلله
iphne12,25000.0,"Shorouk City, Cairo",https://www.dubizzle.com.eg/en/ad/iphne12-ID200235337.html,https://images.dubizzle.com.eg/thumbnails/85252433-240x180.jpeg,Apple - iPhone,مساحه ٢٥٦  بطاريه٨٤٪؜ رقمي ٠١٠١٢٨٨٨٥٥٢,Hazem Nasr
Honor 4c,1900.0,"Nasr City, Cairo",https://www.dubizzle.com.eg/en/ad/honor-4c-ID174809563.html,https://images.dubizzle.com.eg/thumbnails/3543685-240x180.jpeg,Honor,2gb ram  8 gb storage  Camera 13,هيثم
اوبو رينو 6,7500.0,"Heliopolis, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%88%D8%A8%D9%88-%D8%B1%D9%8A%D9%86%D9%88-6-ID200295671.html,https://images.dubizzle.com.eg/thumbnails/85991990-240x180.jpeg,OPPO,معا كل حجتوا حالتوا كويسه بس في مشكله صغير معوج سنه ف الفريم مش مقصره ف حاجه ومش باينه,احمد اسامه
Redmi10,2700.0,"Shebin al-Qanater, Qalyubia",https://www.dubizzle.com.eg/en/ad/redmi10-ID200295632.html,https://images.dubizzle.com.eg/thumbnails/85989572-240x180.jpeg,Other brand,Redmi10  اقراء الاعلان كويس موبيل Redmi10 مستعمل مساحه ١٢٨ ذاكره ٤  بعض الخدوش ف الضهر  والبصمه مش شغاله الجهاز غير كده ف حاله جيده جدا,No
oppo a5s,1800.0,"Sidi Beshr, Alexandria",https://www.dubizzle.com.eg/en/ad/oppo-a5s-ID200295631.html,https://images.dubizzle.com.eg/thumbnails/85989566-240x180.jpeg,OPPO,اوبو a5s ٣ جيجا رام ٣٢ جيجا مساحه يوجد شرخ في الباغه و باب الخط مخبوط,bakr
13promax 512,37500.0,"Desouk, Kafr al-Sheikh",https://www.dubizzle.com.eg/en/ad/13promax-512-ID200295614.html,https://images.dubizzle.com.eg/thumbnails/85989462-240x180.jpeg,Apple - iPhone,13promax 512  مغير فلاته شحن خلع من جهاز تاني  ومغير ضهر  معاه كرتونه عربي إنجليزي  بطاريع ٨٢٪؜,User 6JT2Xb
ريلمي 6i,2500.0,"Seyouf, Alexandria",https://www.dubizzle.com.eg/en/ad/%D8%B1%D9%8A%D9%84%D9%85%D9%8A-6i-ID200295604.html,https://images.dubizzle.com.eg/thumbnails/85989396-240x180.jpeg,Realme,ريلمي 6i حاله ممتازه ذاكره 64 رامات 3 الجهاز حاله ممتازه  بدون مشتملات,User 6CV9PB
شاومي mi12 t,19000.0,"Asyut City, Asyut",https://www.dubizzle.com.eg/en/ad/%D8%B4%D8%A7%D9%88%D9%85%D9%8A-mi12-t-ID200079450.html,https://images.dubizzle.com.eg/thumbnails/83266843-240x180.jpeg,Xiaomi,الوحش  ده للبيع كسر زيرو بكل مشتملاته  ريدمي شاومي  مي 12  تي  Xiaomi Mi 12T للتواصل 01007788155 لعدم التفرغ للفيس بوك  لمعالج: ثماني النواة Dimensity 8100 Ultra تكنولوجيا 5 نانو التخزين / الرام:128 جيجا بايت مع 8 جيجا رام الكاميرا: خلفية ثلاثية 108+8+2 م. ب. / امامية 20 م. ب.  الشاشة: 6.67 بوصة بدقة 1220x2712  نظام التشغيل: اندرويد 13 البطارية: 5000 مللي أمبير شاحن  120 وات كامل المشتملات بدون اي  صيانه السعر 20 الف  قابل للتفواض,محمد كامل ابو عامر
x3 pro 256/8 زيرو,8500.0,"Haram, Giza",https://www.dubizzle.com.eg/en/ad/x3-pro-2568-%D8%B2%D9%8A%D8%B1%D9%88-ID200295564.html,https://images.dubizzle.com.eg/thumbnails/85989169-240x180.jpeg,Xiaomi,الجهاز زيرو مفهوش أي حاجه خرابيش بسيطه فل ضهر مل  جراب السعر محروق لسرعة البيع  ومتاح الكشف عليه 01033531522,mido
سامسونج a51,3300.0,"Seyouf, Alexandria",https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-a51-ID200295549.html,https://images.dubizzle.com.eg/thumbnails/85989018-240x180.jpeg,Samsung,مساحه ١٢٨ رام٦ مغير شاشه كوبي والبصمه واقفه شغال بصمة وجه ومعاه علبته,User 27I1o9
mobile Oppo A96.8Ram 128Giga,8000.0,"Ismailia City, Ismailia",https://www.dubizzle.com.eg/en/ad/mobile-oppo-a968ram-128giga-ID200271305.html,https://images.dubizzle.com.eg/thumbnails/85693073-240x180.jpeg,OPPO,استعمال اقل من سنة بالكرتون والشاحن هناك فقط عيب في الكاميرا الأمامية بدون عيوب اخري,Tasnime Sameh
موبايل انفينيكس,2000.0,"Shubra, Cairo",https://www.dubizzle.com.eg/en/ad/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%A7%D9%86%D9%81%D9%8A%D9%86%D9%8A%D9%83%D8%B3-ID199183886.html,https://images.dubizzle.com.eg/thumbnails/70559863-240x180.jpeg,Infinix,موبايل اينفينيكس hot 9 play مساحه ٣٢ جيجا ورام ٢ جيجا معاه العلبه بتاعته وليه اسكرينه ضهر ووش ف شرخ خفيف ف الباغه,User 38Z5EP
Iphon 11,17000.0,"Downtown Cairo, Cairo",https://www.dubizzle.com.eg/en/ad/iphon-11-ID200295523.html,https://images.dubizzle.com.eg/thumbnails/85988866-240x180.jpeg,Apple - iPhone,Iphon 11 مساحه 128 Bettary 76% من trade line Water brofe مفيهوش خربوش ولا مغير اي حاجه,ربى اغفر لى
موبايل ابو رينو ١٠ للبيع 5G,19500.0,"New Cairo, Cairo",https://www.dubizzle.com.eg/en/ad/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%A7%D8%A8%D9%88-%D8%B1%D9%8A%D9%86%D9%88-%D9%A1%D9%A0-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-5g-ID200295513.html,https://images.dubizzle.com.eg/thumbnails/85988828-240x180.jpeg,OPPO,Reno 10 5 G  رمات ٨ جيجا  مساحة ٢٥٦ جيجا  السعر ١٩٥٠٠ الف جنيه,مصطفى سامى
حـًـًًـًًًـًًـًــ ظًابـٌـٌٌـٌٌٌـٌٌـٌطُـٌـٌٌـٌ,5500.0,"Nasr City, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%AD%D9%80%D9%80%D9%80%D9%80%D9%80%D9%80%D9%80-%D8%B8%D8%A7%D8%A8%D9%80%D9%80%D9%80%D9%80%D9%80%D8%B7%D9%80%D9%80%D9%80-ID200295508.html,https://images.dubizzle.com.eg/thumbnails/85988793-240x180.jpeg,Vivo,رام 4 مساحة 64 معاه الكرتونة,Abdo Pody13
Redmi 9 32GB Ram 3,4000.0,"Haram, Giza",https://www.dubizzle.com.eg/en/ad/redmi-9-32gb-ram-3-ID200295482.html,https://images.dubizzle.com.eg/thumbnails/85988640-240x180.jpeg,Xiaomi,السلام عليكم ورحمه الله وبركاته الجهاز بحاله الزيرو بالكرتونة وكل مشتملاته اللون الاسود الجهاز 32 جيجا رام 3 للاستعلام 01123470570,User 4Cn18h
ايفون11,18000.0,"New Cairo, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%8611-ID200295477.html,https://images.dubizzle.com.eg/thumbnails/85988607-240x180.jpeg,Apple - iPhone,بطاريه 74 استعمال حلو مفيهوش اي عيوب ومتفكش خالص مساحه 128 ومعاه العلبه  رقم التواصل 01024717932,abdallah
هاتف هواوي gr5 حالة كويسه جدا استعمال محترم ١٦ جيجا مساحة تخزين و٢ رام,1500.0,"Al Ibrahimiyyah, Alexandria",https://www.dubizzle.com.eg/en/ad/%D9%87%D8%A7%D8%AA%D9%81-%D9%87%D9%88%D8%A7%D9%88%D9%8A-gr5-%D8%AD%D8%A7%D9%84%D8%A9-%D9%83%D9%88%D9%8A%D8%B3%D9%87-%D8%AC%D8%AF%D8%A7-%D8%A7%D8%B3%D8%AA%D8%B9%D9%85%D8%A7%D9%84-%D9%85%D8%AD%D8%AA%D8%B1%D9%85-%D9%A1%D9%A6-%D8%AC%D9%8A%D8%AC%D8%A7-%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%AA%D8%AE%D8%B2%D9%8A%D9%86-%D9%88%D9%A2-%D8%B1%D8%A7%D9%85-ID200295446.html,https://images.dubizzle.com.eg/thumbnails/85988449-240x180.jpeg,Huawei,عايز ابيعه عشان اشتري احدث,Yaser
